8124	1230
8194	1231
5320	1232
5914	1233
2084	1234
3788	1235
1180	1236
4955	1237
2912	1238
4227	1239
4498	1240
6521	1241
1658	1242
683	1243
2848	1244
7633	1245
4203	1246
4783	1247
1216	1248
8965	1249
8501	1250
2335	1251
7645	1252
8803	1253
7606	1254
604	1255
8354	1256
4106	1257
2738	1258
8117	1259
169	1260
7449	1261
2654	1262
311	1263
3757	1264
8057	1265
60	1266
1145	1267
3229	1268
6128	1269
1575	1270
7054	1271
6795	1272
6458	1273
360	1274
6939	1275
6015	1276
3066	1277
4313	1278
327	1279
9	1280
2494	1281
6571	1282
6601	1283
348	1284
4142	1285
3881	1286
209	1287
8073	1288
5628	1289
3415	1290
5759	1291
324	1292
8916	1293
1905	1294
3311	1295
4936	1296
5695	1297
6850	1298
7882	1299
8953	1300
8049	1301
2360	1302
3283	1303
2721	1304
6247	1305
6733	1306
7210	1307
3121	1308
6809	1309
3958	1310
5680	1311
5529	1312
3268	1313
3900	1314
2017	1315
6160	1316
595	1317
38	1318
1569	1319
4018	1320
749	1321
22	1322
676	1323
5618	1324
132	1325
535	1326
6528	1327
4613	1328
1358	1329
105	1330
3019	1331
203	1332
1950	1333
610	1334
2767	1335
5497	1336
3149	1337
58	1338
3533	1339
1702	1340
3076	1341
1986	1342
3304	1343
333	1344
3	1345
74	1346
2523	1347
6727	1348
7792	1349
2878	1350
1626	1351
7771	1352
5140	1353
7	1354
1969	1355
4374	1356
8507	1357
2781	1358
5300	1359
38	1360
3	1361
7242	1362
7562	1363
6265	1364
4027	1365
7196	1366
1586	1367
1082	1368
4495	1369
5590	1370
716	1371
3099	1372
7118	1373
175	1374
2428	1375
8031	1376
229	1377
1482	1378
8829	1379
2750	1380
1641	1381
7084	1382
7854	1383
5222	1384
3930	1385
7069	1386
8185	1387
293	1388
5	1389
11	1390
5	1391
7182	1392
79	1393
7049	1394
6847	1395
4213	1396
314	1397
6654	1398
1456	1399
6455	1400
3961	1401
4342	1402
8223	1403
7410	1404
7883	1405
3389	1406
2723	1407
3313	1408
4474	1409
4353	1410
8227	1411
3386	1412
552	1413
8850	1414
6805	1415
3	1416
8304	1417
3878	1418
2630	1419
2468	1420
5011	1421
812	1422
3512	1423
7610	1424
6958	1425
347	1426
5961	1427
4196	1428
8937	1429
5161	1430
4967	1431
6282	1432
6832	1433
5163	1434
7715	1435
3717	1436
8584	1437
6519	1438
8662	1439
5780	1440
1071	1441
68	1442
8481	1443
5729	1444
7338	1445
3328	1446
16	1447
5214	1448
4395	1449
5264	1450
7867	1451
4447	1452
37	1453
3919	1454
9	1455
1184	1456
2024	1457
760	1458
4	1459
257	1460
2401	1461
4440	1462
7332	1463
7811	1464
5948	1465
427	1466
2699	1467
3917	1468
5959	1469
7282	1470
6965	1471
4622	1472
3909	1473
8042	1474
4970	1475
6001	1476
16	1477
322	1478
5299	1479
2941	1480
695	1481
5674	1482
6296	1483
6050	1484
1595	1485
6941	1486
8780	1487
27	1488
126	1489
5939	1490
4935	1491
8216	1492
8949	1493
12	1494
279	1495
5552	1496
3749	1497
662	1498
8631	1499
5702	1500
8492	1501
4408	1502
2216	1503
3299	1504
2136	1505
3	1506
4131	1507
8008	1508
977	1509
4275	1510
2104	1511
2522	1512
1544	1513
7973	1514
5155	1515
4757	1516
5034	1517
5191	1518
6854	1519
7535	1520
1067	1521
5768	1522
3521	1523
4683	1524
8094	1525
7588	1526
7369	1527
127	1528
208	1529
7093	1530
4201	1531
8050	1532
7995	1533
1673	1534
2901	1535
1148	1536
3056	1537
1671	1538
2840	1539
90	1540
1013	1541
4233	1542
1795	1543
2771	1544
5150	1545
3666	1546
7276	1547
7759	1548
4432	1549
8047	1550
2	1551
2273	1552
2460	1553
5271	1554
17	1555
3635	1556
7768	1557
835	1558
3201	1559
3115	1560
8162	1561
7955	1562
730	1563
4714	1564
5134	1565
5972	1566
1530	1567
3633	1568
2516	1569
8087	1570
8086	1571
5080	1572
2891	1573
28	1574
273	1575
7829	1576
8314	1577
4070	1578
8540	1579
97	1580
4670	1581
4214	1582
7844	1583
8947	1584
8527	1585
6235	1586
1235	1587
186	1588
4862	1589
2660	1590
6272	1591
6407	1592
8869	1593
1593	1594
6910	1595
8818	1596
7081	1597
2490	1598
6048	1599
9	1600
3344	1601
8805	1602
8048	1603
6821	1604
4385	1605
2	1606
101	1607
5152	1608
5744	1609
2237	1610
57	1611
3108	1612
2002	1613
4634	1614
6077	1615
6479	1616
7045	1617
3028	1618
8002	1619
5048	1620
6621	1621
5533	1622
3541	1623
3501	1624
7823	1625
6131	1626
3977	1627
6053	1628
3	1629
5629	1630
19	1631
6750	1632
295	1633
6280	1634
8972	1635
5767	1636
6924	1637
8301	1638
89	1639
5342	1640
548	1641
8868	1642
7470	1643
4372	1644
1576	1645
1696	1646
7688	1647
5479	1648
1202	1649
8417	1650
1183	1651
2	1652
2276	1653
1668	1654
8078	1655
1661	1656
3418	1657
2907	1658
997	1659
1691	1660
2334	1661
3000	1662
4848	1663
1736	1664
3809	1665
12	1666
4947	1667
4259	1668
8511	1669
2134	1670
7791	1671
5074	1672
270	1673
5584	1674
5968	1675
4104	1676
7078	1677
81	1678
404	1679
433	1680
3690	1681
5448	1682
8089	1683
4475	1684
7469	1685
5451	1686
7626	1687
3806	1688
8397	1689
6388	1690
2462	1691
5444	1692
6462	1693
1	1694
332	1695
28	1696
5464	1697
343	1698
5731	1699
6526	1700
507	1701
6540	1702
6432	1703
906	1704
988	1705
6728	1706
5035	1707
6245	1708
5081	1709
6929	1710
56	1711
5	1712
9	1713
2719	1714
3602	1715
6873	1716
3	1717
3915	1718
365	1719
7414	1720
3203	1721
5561	1722
40	1723
7549	1724
5522	1725
5478	1726
8761	1727
8293	1728
4766	1729
2224	1730
522	1731
1989	1732
3572	1733
27	1734
852	1735
6243	1736
8931	1737
8	1738
8386	1739
1138	1740
1111	1741
341	1742
6379	1743
5367	1744
1233	1745
2231	1746
308	1747
5	1748
227	1749
4854	1750
6457	1751
7964	1752
5878	1753
572	1754
6811	1755
422	1756
130	1757
4454	1758
4455	1759
3802	1760
446	1761
6327	1762
9	1763
7575	1764
6087	1765
2693	1766
8145	1767
2222	1768
8920	1769
1123	1770
1336	1771
3613	1772
3154	1773
3194	1774
7921	1775
7043	1776
3464	1777
80	1778
3033	1779
1131	1780
11	1781
1630	1782
1539	1783
2037	1784
4548	1785
30	1786
5998	1787
5046	1788
5530	1789
6985	1790
4060	1791
8698	1792
955	1793
321	1794
252	1795
8510	1796
4937	1797
3072	1798
938	1799
561	1800
3888	1801
489	1802
8447	1803
8650	1804
2025	1805
3460	1806
92	1807
573	1808
308	1809
3497	1810
4565	1811
7714	1812
1	1813
1396	1814
2810	1815
1404	1816
5820	1817
6270	1818
7243	1819
5452	1820
7684	1821
7990	1822
2	1823
5058	1824
589	1825
6389	1826
86	1827
4587	1828
4457	1829
4515	1830
5470	1831
5372	1832
7066	1833
8991	1834
6842	1835
1766	1836
8290	1837
5052	1838
6244	1839
6025	1840
8915	1841
5362	1842
47	1843
1321	1844
464	1845
3031	1846
5068	1847
485	1848
251	1849
3750	1850
2855	1851
3284	1852
5416	1853
4172	1854
8703	1855
7947	1856
2741	1857
1681	1858
7794	1859
482	1860
3021	1861
8392	1862
4879	1863
2443	1864
4971	1865
5482	1866
75	1867
2000	1868
505	1869
406	1870
8181	1871
4748	1872
14	1873
8914	1874
1263	1875
3548	1876
368	1877
973	1878
3251	1879
8573	1880
3476	1881
5460	1882
4942	1883
4560	1884
5641	1885
6306	1886
7818	1887
5671	1888
1034	1889
752	1890
7890	1891
4989	1892
3560	1893
3799	1894
3147	1895
5862	1896
7401	1897
8473	1898
4537	1899
15	1900
6452	1901
1	1902
6486	1903
8	1904
6480	1905
1948	1906
2594	1907
5453	1908
4605	1909
3348	1910
5527	1911
48	1912
4676	1913
477	1914
6630	1915
7913	1916
6203	1917
5031	1918
2291	1919
2105	1920
6906	1921
7734	1922
6904	1923
3840	1924
5	1925
7651	1926
200	1927
3561	1928
8330	1929
5613	1930
2250	1931
4360	1932
5356	1933
3579	1934
720	1935
4099	1936
1284	1937
5603	1938
7802	1939
2016	1940
9	1941
4311	1942
4130	1943
6788	1944
4160	1945
5581	1946
1240	1947
8643	1948
8903	1949
5887	1950
4574	1951
12	1952
7025	1953
1237	1954
4607	1955
80	1956
3035	1957
3503	1958
4965	1959
583	1960
2625	1961
8469	1962
8983	1963
1098	1964
4510	1965
617	1966
4430	1967
2692	1968
2643	1969
8	1970
641	1971
7534	1972
3885	1973
89	1974
6845	1975
3989	1976
8811	1977
8524	1978
5710	1979
5178	1980
2731	1981
1	1982
5292	1983
8885	1984
4696	1985
7902	1986
8695	1987
6749	1988
1797	1989
5703	1990
6684	1991
6040	1992
5544	1993
7290	1994
4773	1995
3516	1996
5234	1997
8329	1998
2197	1999
3615	2000
751	2001
7835	2002
3584	2003
924	2004
7810	2005
7822	2006
313	2007
2737	2008
8320	2009
515	2010
6520	2011
1859	2012
66	2013
7509	2014
3365	2015
2667	2016
121	2017
101	2018
3393	2019
3255	2020
5284	2021
1772	2022
7945	2023
756	2024
5428	2025
2790	2026
8	2027
18	2028
7264	2029
7735	2030
6829	2031
23	2032
8861	2033
7007	2034
1479	2035
3876	2036
3529	2037
5562	2038
4497	2039
4882	2040
5886	2041
362	2042
767	2043
5791	2044
441	2045
7483	2046
4323	2047
8264	2048
8288	2049
4448	2050
1337	2051
7199	2052
7801	2053
3329	2054
1842	2055
7341	2056
7600	2057
2880	2058
5413	2059
392	2060
4299	2061
6989	2062
3051	2063
8609	2064
289	2065
275	2066
376	2067
8685	2068
7550	2069
4921	2070
5812	2071
44	2072
1182	2073
5893	2074
5683	2075
7605	2076
4649	2077
6021	2078
4558	2079
4630	2080
5269	2081
611	2082
5531	2083
2	2084
40	2085
4838	2086
134	2087
5384	2088
8652	2089
2107	2090
7035	2091
4248	2092
5060	2093
4945	2094
3855	2095
7	2096
7758	2097
2	2098
6010	2099
3373	2100
3711	2101
7960	2102
4563	2103
3522	2104
8452	2105
1872	2106
21	2107
3110	2108
503	2109
3370	2110
5634	2111
3938	2112
4	2113
5192	2114
4357	2115
6395	2116
5999	2117
125	2118
5912	2119
396	2120
5622	2121
5864	2122
54	2123
1	2124
16	2125
2011	2126
982	2127
8017	2128
5786	2129
7261	2130
4329	2131
3755	2132
366	2133
2851	2134
7678	2135
3323	2136
3007	2137
4731	2138
4016	2139
1572	2140
3354	2141
7689	2142
2802	2143
4858	2144
8166	2145
1610	2146
3276	2147
6663	2148
4163	2149
8785	2150
7487	2151
1285	2152
5309	2153
116	2154
4853	2155
27	2156
799	2157
170	2158
5860	2159
3449	2160
7075	2161
714	2162
63	2163
6549	2164
5519	2165
4124	2166
6613	2167
3113	2168
5348	2169
6599	2170
19	2171
8	2172
8361	2173
8975	2174
689	2175
4720	2176
2131	2177
4913	2178
2555	2179
6368	2180
4048	2181
99	2182
1324	2183
4367	2184
6156	2185
6652	2186
7874	2187
2499	2188
20	2189
6998	2190
2028	2191
4164	2192
5128	2193
7755	2194
4820	2195
6072	2196
23	2197
13	2198
6902	2199
8706	2200
7634	2201
6093	2202
2	2203
8732	2204
8634	2205
8	2206
521	2207
8220	2208
1535	2209
29	2210
1725	2211
964	2212
8563	2213
4552	2214
5844	2215
5123	2216
5	2217
5934	2218
4809	2219
6469	2220
213	2221
3	2222
1381	2223
5873	2224
1465	2225
13	2226
3901	2227
549	2228
8371	2229
54	2230
4312	2231
8460	2232
7355	2233
6426	2234
20	2235
8212	2236
1511	2237
5794	2238
90	2239
3536	2240
6429	2241
4264	2242
6109	2243
5911	2244
5149	2245
8978	2246
5465	2247
3390	2248
8599	2249
1999	2250
14	2251
5904	2252
915	2253
7294	2254
4972	2255
2949	2256
2106	2257
5083	2258
2580	2259
4249	2260
7052	2261
33	2262
4110	2263
966	2264
2686	2265
2633	2266
8437	2267
163	2268
4539	2269
5877	2270
9	2271
8491	2272
8786	2273
2155	2274
6194	2275
6841	2276
679	2277
1234	2278
4144	2279
2507	2280
7342	2281
6987	2282
2977	2283
8303	2284
5721	2285
2688	2286
5839	2287
3634	2288
5599	2289
300	2290
4449	2291
8929	2292
5221	2293
3214	2294
4250	2295
5846	2296
8880	2297
33	2298
7234	2299
2242	2300
11	2301
328	2302
6	2303
4735	2304
1312	2305
4557	2306
7036	2307
2	2308
7826	2309
4034	2310
3374	2311
6251	2312
214	2313
129	2314
4940	2315
777	2316
5913	2317
206	2318
7144	2319
5457	2320
2432	2321
1903	2322
6042	2323
3599	2324
1521	2325
6645	2326
5924	2327
4598	2328
4614	2329
2913	2330
593	2331
1835	2332
4318	2333
5847	2334
7213	2335
1931	2336
4013	2337
4148	2338
6660	2339
6091	2340
4	2341
1190	2342
1294	2343
5971	2344
5085	2345
8300	2346
7870	2347
2600	2348
6281	2349
423	2350
4594	2351
176	2352
3752	2353
7185	2354
6405	2355
3808	2356
7889	2357
334	2358
8925	2359
970	2360
7133	2361
6822	2362
8694	2363
1694	2364
7300	2365
907	2366
1059	2367
3920	2368
7323	2369
1822	2370
3136	2371
6870	2372
775	2373
416	2374
356	2375
8	2376
6573	2377
660	2378
5492	2379
5095	2380
44	2381
4931	2382
6481	2383
787	2384
6144	2385
5636	2386
364	2387
7266	2388
8380	2389
5017	2390
2772	2391
6980	2392
1793	2393
2243	2394
3702	2395
8434	2396
1618	2397
7473	2398
7908	2399
3044	2400
3045	2401
8614	2402
5512	2403
1212	2404
8316	2405
7376	2406
484	2407
5312	2408
2433	2409
5922	2410
7707	2411
4741	2412
5638	2413
5678	2414
7202	2415
2934	2416
5871	2417
2122	2418
8852	2419
804	2420
4129	2421
5663	2422
5301	2423
8673	2424
7254	2425
2325	2426
2422	2427
4826	2428
393	2429
4073	2430
8567	2431
3577	2432
7	2433
46	2434
2978	2435
3800	2436
7853	2437
615	2438
8467	2439
4856	2440
3212	2441
8128	2442
1869	2443
5033	2444
2	2445
7548	2446
5954	2447
274	2448
7387	2449
7636	2450
147	2451
2039	2452
5824	2453
1740	2454
5568	2455
7246	2456
6249	2457
7672	2458
1939	2459
7349	2460
8141	2461
2240	2462
5866	2463
551	2464
3914	2465
7809	2466
6105	2467
8476	2468
4084	2469
7647	2470
5475	2471
453	2472
3978	2473
8515	2474
224	2475
3500	2476
5606	2477
2925	2478
8556	2479
8500	2480
7517	2481
5795	2482
6371	2483
6132	2484
8794	2485
5272	2486
1516	2487
4	2488
4943	2489
7667	2490
4694	2491
8502	2492
33	2493
4815	2494
5635	2495
5673	2496
5627	2497
254	2498
2758	2499
3380	2500
180	2501
8939	2502
4496	2503
2246	2504
4758	2505
1808	2506
4426	2507
5685	2508
7006	2509
8231	2510
2	2511
5853	2512
7141	2513
1778	2514
1998	2515
6860	2516
8204	2517
3751	2518
5869	2519
320	2520
2032	2521
6510	2522
3301	2523
4528	2524
12	2525
2526	2526
21	2527
415	2528
699	2529
4849	2530
1280	2531
8176	2532
2187	2533
4709	2534
2560	2535
4244	2536
4425	2537
5003	2538
2123	2539
113	2540
2329	2541
4023	2542
7171	2543
8286	2544
3363	2545
6718	2546
3564	2547
5229	2548
158	2549
2138	2550
8574	2551
8027	2552
8370	2553
4429	2554
10	2555
1057	2556
6776	2557
1545	2558
7741	2559
7800	2560
7772	2561
8946	2562
2697	2563
4262	2564
6743	2565
6012	2566
5790	2567
6974	2568
205	2569
4543	2570
5602	2571
4083	2572
6580	2573
51	2574
6092	2575
4427	2576
8068	2577
264	2578
4663	2579
2841	2580
4322	2581
2375	2582
8457	2583
8967	2584
5	2585
4801	2586
2113	2587
539	2588
1745	2589
