290	2188	0
214	2327	5
2372	2250	7
2737	2775	1
14	8918	5
16	5827	1
126	1763	3
16455	9480	3
309	4144	0
205	9709	2
14	8209	5
3676	9223	1
126	7469	4
107	2853	0
109	9291	4
148	6713	0
12147	2161	3
145	9245	7
11188	2464	6
14	5689	8
14	3220	5
272	9906	0
10921	2580	1
2661	7455	9
407	4172	1
104	8983	2
106	1439	3
14	8342	7
102	4088	3
14	7291	7
14	7093	5
240	1246	0
8929	5709	3
14	3667	5
111	9285	3
727	1400	6
499	523	8
103	3135	0
115	8411	6
2941	5602	5
598	1725	2
123	4738	2
954	2236	1
14	7007	9
12	7410	1
104	3163	6
101	762	4
13047	354	3
246	9027	4
103	3832	0
118	4759	4
18629	4944	3
146	823	8
15722	6871	5
14	2544	9
108	9930	2
2945	453	2
291	3844	4
14	946	6
14	7889	9
1251	6089	0
121	2144	1
13397	9144	7
317	2145	0
20438	3026	2
134	9104	3
456	9789	0
17686	9669	5
119	3352	3
6541	9482	3
121	9893	3
861	8862	5
18099	3753	4
546	4683	4
128	9772	6
102	2321	3
3246	7954	6
104	4341	7
17711	8234	1
6288	1121	6
283	6854	2
126	586	1
126	1412	3
4392	1139	4
3839	3999	5
107	2693	0
650	1920	2
105	2099	0
117	7285	1
2087	5748	4
12671	7513	1
161	6434	0
1236	4311	0
136	5124	0
2095	2084	5
497	5407	0
10093	6358	0
101	4795	2
14	6229	7
3924	7052	0
106	433	3
14	9078	5
13946	8872	9
146	5916	6
15493	6253	7
21	9601	5
3669	6858	4
358	108	2
1366	7868	8
207	8296	4
12632	1122	3
4473	9134	0
9851	4029	5
14	4752	10
7211	4279	4
6587	4884	2
231	8878	5
2480	6042	6
14	6354	5
208	8907	2
14316	3562	8
132	1649	5
14	1371	6
943	5768	7
101	858	4
7603	2657	2
101	5820	4
103	3928	0
108	9870	10
10993	1747	1
231	1731	4
5106	4948	1
18813	6198	2
424	5982	0
11721	3282	4
103	3487	0
793	3851	3
234	388	3
879	2644	3
1524	6058	0
135	2335	7
412	2336	9
167	7762	1
2683	868	2
302	1287	3
921	580	4
8595	3761	8
6524	1411	1
17504	2710	3
15192	9087	1
3410	8430	2
20023	8902	3
164	4207	0
1368	2333	5
2078	4134	6
4757	3418	2
132	6902	2
14	5427	6
236	6561	0
162	3524	3
5090	4383	4
104	3452	4
114	8279	2
4539	5336	4
5472	3065	1
14	6814	6
17891	8410	5
10332	2179	4
7048	8586	6
102	7740	2
587	8303	3
101	1873	3
7487	2510	7
141	4907	0
140	5418	2
5408	8969	2
588	4105	2
2430	973	0
104	7007	1
115	7892	1
104	2423	3
12361	2423	5
108	7499	5
688	9033	0
5500	6669	2
2197	2362	3
252	2119	0
169	437	1
1237	4829	5
2677	8824	3
14	1367	7
584	5599	5
10307	2653	7
14	9433	8
16779	1864	3
10498	1362	4
11405	7296	0
8024	3941	0
206	520	6
197	4609	0
19413	1806	4
14	4726	7
1104	2730	1
221	1343	0
17546	650	5
15248	9140	0
7811	850	6
113	8386	0
102	6396	4
18696	5488	4
360	9640	3
108	7810	1
145	9848	2
2828	3663	2
18277	4563	6
988	4148	2
119	9663	2
19068	4250	2
142	3073	5
445	1546	8
285	1380	3
1176	736	1
106	3291	3
14	4849	5
101	1752	5
14809	2137	4
108	3529	9
145	6226	2
515	3944	2
105	1950	0
4600	1824	5
1406	1151	7
14	7610	8
14	6772	10
109	4453	6
7712	9914	5
243	1135	0
3228	5798	6
1660	9921	4
19461	1074	2
14	2062	4
1858	479	0
138	7321	4
1	7972	3
14	7656	4
21	7825	4
110	8949	1
152	4566	2
467	7012	3
14661	238	1
141	5011	0
610	2502	2
159	1786	2
17710	1314	3
282	3228	3
12316	7853	0
690	1401	1
14	2185	6
116	875	8
115	4739	6
1138	4011	8
2595	7123	0
14	7535	6
8220	3333	3
939	789	5
14	8104	6
307	9433	6
112	3922	2
2645	3348	4
567	4558	5
114	5665	2
14	4105	7
14	3434	8
117	1537	3
2217	9694	1
14	1519	7
123	7614	4
11091	738	6
808	3110	1
16003	3839	3
5449	7598	8
11013	8201	5
131	5710	0
17490	7907	1
14	230	5
122	1983	3
113	8314	0
113	7001	2
1	7405	7
102	333	3
755	2589	6
18103	9643	3
220	129	4
364	8162	0
14485	6191	3
639	2502	1
14	2595	8
4079	9935	3
105	1505	0
1931	6182	0
17171	8283	1
405	7827	0
6033	2117	3
14	1384	5
14	678	7
198	6410	1
121	3197	2
105	1830	0
1205	140	0
162	5241	5
5333	4466	1
376	1841	1
108	3797	3
1663	6208	1
3416	7921	7
288	1043	3
113	7184	2
12592	7858	3
114	5229	1
14	2050	5
107	2621	0
275	9416	1
17535	7018	4
1732	9290	7
480	389	7
123	635	4
11678	1517	4
14	9166	5
111	2520	3
563	3780	6
574	2771	5
107	2298	0
5328	4409	7
126	7922	4
133	2406	3
5483	9402	7
12798	3932	1
102	8229	1
204	4455	4
111	5471	4
2194	7638	2
14	7523	7
169	9580	1
101	9544	5
122	2773	3
108	824	1
6628	5127	7
807	2254	2
154	599	0
923	2099	6
14	6250	5
14	8100	7
136	5109	0
844	1813	7
144	5320	0
104	2820	2
20463	312	9
8723	2095	3
574	6962	3
212	3774	3
3073	2935	4
14	6727	9
102	5287	2
14	234	4
4013	5102	5
121	9725	1
104	4996	3
21	5749	4
11439	9590	5
103	3367	0
2348	5709	5
1100	3798	5
14	2607	9
16896	3560	4
102	2080	5
3165	8279	3
2980	830	6
2361	210	5
4686	1203	7
16103	1538	7
377	151	4
14655	1608	7
2706	5056	2
1	7270	4
101	1505	8
539	7643	0
109	3903	4
14	9632	7
3583	2375	1
551	4649	1
510	5480	1
9101	5833	0
107	2394	0
14	2917	5
120	5444	4
148	6785	0
115	1614	5
1054	1014	0
16115	2608	8
14	8361	5
2829	601	4
122	532	4
374	9556	2
14	871	8
102	360	4
457	2630	6
9352	3182	4
6725	8697	6
2057	5149	4
2369	173	0
822	5931	5
17206	413	4
275	9711	3
14	5190	8
114	3139	4
230	660	0
224	7405	6
138	5597	4
17154	2724	4
1760	1922	5
116	6948	2
1483	1587	2
14	330	4
113	9752	3
103	3207	0
14	3585	9
8463	1134	8
168	2339	3
132	8266	2
21	9488	3
14	4517	6
14	6788	3
104	4323	3
1066	5123	2
115	5480	3
18415	4651	5
103	3648	0
10394	8711	9
4176	7934	0
356	587	4
111	5494	2
2075	2879	1
130	9896	4
1965	6331	3
722	4219	1
18024	4601	2
8080	8307	3
1246	9760	4
790	9917	2
140	6488	2
103	3022	0
16667	1450	1
3662	5058	0
8431	3318	1
14220	8720	0
624	8520	4
1364	6020	5
117	5378	2
1148	226	1
4001	5459	3
14	8802	4
159	8894	5
14	2921	4
121	1909	1
547	4963	5
14071	6328	3
101	832	1
5781	9230	1
103	4485	0
140	6682	5
108	3061	7
114	2822	5
4924	9153	6
108	2485	5
20096	7387	2
104	6272	1
778	6035	8
122	8818	2
14	3054	6
657	1063	3
14	3104	4
365	9932	0
11151	3449	3
296	3527	1
1893	3795	3
683	3953	1
12783	7690	4
655	8879	2
124	4059	6
917	6581	9
122	8373	2
118	5034	3
1727	5658	3
14555	8773	0
336	9245	0
10762	6970	1
146	1902	3
127	9404	3
120	9859	6
5891	7957	3
182	1703	4
1198	1114	5
4348	183	5
14	4974	7
7805	3993	3
4035	7440	4
182	9027	3
781	585	9
2255	5382	1
20103	8519	1
10541	7081	5
775	8570	1
1464	718	4
14779	8817	0
14	4521	7
10957	2601	6
122	4414	3
299	6733	4
101	3745	2
20307	5360	3
14	1103	7
500	1848	1
7029	2185	3
463	9075	1
105	1670	0
115	8424	5
3880	9824	4
568	7659	0
121	9430	2
17526	4332	4
15161	2834	6
9992	5167	8
1722	6178	1
111	3316	6
111	2874	4
468	3014	1
14	1224	5
191	9407	4
16835	2239	4
198	9856	1
135	2635	4
14	8840	8
114	9092	3
3841	7284	1
117	2003	6
5579	9222	1
3006	3355	8
135	5047	4
1042	7574	3
14	9751	7
251	4878	2
107	2797	0
3560	356	3
264	8356	4
161	6474	0
14	3547	7
14	1374	8
18883	6320	5
14	8990	5
17449	5460	7
302	7976	2
276	4471	2
110	7747	2
255	8411	3
104	2323	2
1621	760	2
2955	8456	7
277	4898	6
4569	2112	4
839	446	2
14	2706	7
2010	7923	0
6897	4051	1
238	9296	3
14	1497	10
184	2041	5
3225	6973	1
250	2440	7
234	3210	2
4260	449	2
106	4152	5
1699	1371	5
14	1331	6
7068	797	0
1574	4464	2
103	3888	0
3788	2709	4
5345	4339	4
14	4626	6
1785	1962	1
103	3575	0
18420	8380	1
296	1555	3
106	7696	2
434	1004	2
139	9192	4
177	9829	3
102	5239	2
181	4783	1
16	2690	2
8725	3613	5
14	1460	4
14	634	6
654	2299	8
14209	2233	6
115	1719	3
101	1147	4
299	4247	2
9635	6097	0
166	5503	2
164	4103	0
114	210	7
129	6550	2
1182	6018	3
101	8607	3
242	6389	2
11301	2607	1
4754	4826	4
6364	5035	6
2886	7778	7
18963	7281	2
118	2070	1
14	6672	11
3144	8525	5
5090	5627	1
18943	8713	3
129	5372	2
102	8318	2
14181	5180	4
155	1889	7
103	4341	0
140	611	2
1999	4355	7
10022	7643	15
2946	9918	4
102	7764	2
120	6672	2
106	5171	2
189	6295	0
110	5934	4
141	4931	0
586	8217	2
15760	7924	1
3563	1476	1
114	3391	5
115	7868	1
9191	3163	3
1	5020	6
356	4246	1
19801	4755	2
111	6508	2
13325	2308	6
11992	3748	7
130	9171	3
195	4236	0
13673	5763	5
21	7119	4
14	9109	6
104	9501	1
130	1264	4
1420	1662	2
102	6739	4
522	294	2
953	7741	6
4519	9399	0
1835	3114	4
123	2184	4
6404	6352	1
115	6395	5
113	8362	0
129	7188	3
11040	7904	4
6115	1222	2
8143	7346	12
1098	4855	4
14	2040	7
102	5243	3
12	9749	2
106	7708	3
17472	741	6
4421	5417	5
145	6909	2
4332	8672	0
1670	6277	7
19167	5124	3
332	4734	0
997	5064	1
120	9651	4
106	7058	3
13185	7156	7
9612	6079	0
176	4993	3
5661	9902	3
13418	2754	1
2102	2524	4
938	7186	5
9117	5805	4
115	8600	5
4797	3875	5
14	1919	5
1017	8839	4
9373	8897	5
101	382	7
105	2038	0
18382	9467	4
14	3191	6
8851	6320	3
331	1298	0
142	9547	3
2324	7831	0
239	8087	2
1502	1140	5
151	9060	9
106	3226	5
173	5908	0
11415	7933	4
115	9078	3
1099	7279	6
18937	4759	6
2047	4379	10
8175	9437	5
2091	5286	4
103	4437	0
9564	1523	6
14	3760	6
3724	5090	7
216	7609	0
443	5867	2
8	2433	6
3892	8064	4
102	6333	2
5351	6474	1
18895	3937	1
172	529	4
18259	90	1
14	380	9
14	8434	6
159	6114	2
114	5526	2
14	5232	5
1407	467	8
163	5610	1
212	9230	2
113	8458	0
928	4333	5
134	3953	2
109	4138	4
102	4629	1
3652	586	3
327	1370	1
129	883	6
226	3069	4
174	8975	0
131	5625	0
229	2180	4
14	1183	7
6131	34	2
18112	5293	4
12620	9266	5
102	3605	4
748	1914	4
14	4921	5
14	2452	8
3739	4185	4
9996	6197	0
14	1759	5
4590	8369	5
5402	980	1
573	1130	3
404	7724	0
14	5680	7
743	1608	1
18008	4398	4
460	7339	2
3068	2990	4
117	4434	6
107	2442	0
1589	8627	0
161	6378	0
142	163	5
122	3308	3
109	4079	4
170	4377	3
1052	8800	3
7585	1071	0
14502	891	2
14	7002	7
14	7316	5
4114	6553	1
199	7004	0
128	8195	2
4730	651	4
3771	9814	3
107	2893	0
148	6737	0
192	9195	1
123	4963	4
10669	7131	0
14	5713	8
135	3728	3
111	9962	3
1361	937	7
1706	9906	9
106	1840	3
2249	7758	1
14	7892	7
7564	1063	0
4478	4481	4
458	9271	2
468	1084	3
551	657	1
101	6674	5
14	8446	7
118	4982	2
14367	6125	4
1492	7835	6
227	9586	1
258	9788	4
108	7752	4
1391	8127	2
793	5252	2
989	8829	6
8002	8	2
2640	7344	1
287	6987	3
153	6081	3
2316	6656	4
114	9942	2
848	356	6
14	1171	6
11238	598	1
104	1493	3
261	3683	8
12843	8254	6
147	3805	2
554	2550	2
121	4486	4
1453	4840	1
10285	457	3
103	3728	0
110	6564	6
1942	6729	0
4527	9472	0
222	8700	2
3764	654	5
14	1747	4
139	5379	3
3471	9948	3
111	4136	2
14834	8943	5
856	4951	5
14	986	6
2072	9221	0
18761	8235	3
12481	324	6
5507	1272	7
127	2277	2
14	5692	6
14	2911	9
1605	3049	8
107	6938	2
7987	7484	1
715	4371	2
102	5039	4
102	8000	3
14	3267	7
107	2354	0
134	4108	2
1196	4477	6
1318	9542	0
524	2663	5
108	5462	3
153	8081	2
241	7433	0
148	6889	0
17679	5081	3
2694	4015	9
508	8608	2
180	5524	3
524	9068	5
214	4617	2
146	4389	6
13678	8148	0
3858	1741	7
15845	9814	0
283	8917	2
14	783	8
509	6412	2
14	8833	7
2600	3519	4
108	4312	3
179	1075	3
14	2954	7
8869	1315	4
14	5166	8
106	8363	4
3836	9242	7
117	5034	4
114	8942	6
114	5410	3
14	7013	5
137	7614	1
682	3851	1
14	8262	7
5868	7297	4
1132	2792	2
1249	327	4
118	2441	3
2563	6916	3
14	1772	6
10204	3874	8
101	3074	3
15870	8803	3
121	9211	3
103	3311	0
101	6947	3
1551	5605	5
11855	4106	1
147	7043	2
103	3624	0
14	5635	4
7202	7795	3
120	1546	2
504	9264	0
2979	2207	1
17262	8081	5
1103	2421	6
110	2868	4
12059	7663	0
9225	5861	0
14	1643	4
2315	850	7
140	9693	2
245	6804	2
103	2982	0
5715	4511	4
179	5909	5
12171	3830	1
14	5764	6
5492	3912	6
14	3047	9
150	9766	0
236	7640	2
17446	6292	6
1594	4965	2
14	866	6
108	3732	5
302	8913	3
665	349	0
990	1607	2
587	8479	3
11236	6990	5
120	6607	2
133	324	7
1729	7295	2
18437	9900	1
103	4589	0
950	7945	1
14	323	11
104	8587	1
618	2194	1
21	9338	6
16800	7963	4
353	7209	4
247	372	4
516	2236	2
14	9539	4
169	7500	2
1395	4670	2
108	2525	5
130	4110	4
181	6995	1
4495	6666	1
245	5658	10
119	2820	4
808	3175	7
3543	7775	4
1438	9905	2
116	5345	2
14	2369	6
106	4261	2
7998	3788	3
3330	8844	1
3393	2879	6
21	9011	6
155	1456	3
126	1841	6
4636	514	4
101	6632	2
773	2292	2
2781	1812	11
2693	5257	4
120	456	1
1365	1152	4
14	5647	5
12455	7873	0
1635	9913	0
14	3234	8
147	7233	1
2760	1887	4
108	1660	4
106	8494	3
11958	6643	4
14	6468	8
14	1001	5
4302	9868	3
1275	7079	2
2021	278	3
765	3425	3
8815	3964	4
10146	8357	4
101	1960	5
105	1774	0
941	7800	2
14	4993	5
2030	6828	4
3357	2989	1
114	454	6
3370	6763	7
460	7187	2
1398	8250	1
14	4422	5
12020	961	7
14	878	7
14132	8694	0
340	1598	2
262	342	6
102	4292	5
3203	7206	4
119	9446	4
108	3571	5
1	5229	6
241	1452	6
14	9130	4
3867	3268	6
208	5468	4
115	8361	3
453	8101	0
1129	3796	2
2	1684	5
966	4748	6
16068	9901	2
310	6217	0
1667	6396	3
5171	3858	2
1210	7368	2
17981	5102	6
101	3808	4
9332	6069	3
14	8682	6
16080	8831	7
7047	9086	2
14	6158	4
217	751	0
219	9888	1
395	6412	3
102	9544	2
14	2598	6
402	1254	9
130	6799	1
337	639	2
155	1395	9
116	3521	3
102	994	3
417	5841	2
4598	4605	1
345	8512	2
9314	5788	4
14	6372	8
20049	9787	4
109	5884	6
117	6761	6
826	8134	2
4475	763	1
101	3502	2
131	5670	0
104	5088	2
19781	4046	6
139	2647	5
15200	4470	1
14	4326	5
836	993	4
19956	5747	6
104	904	2
105	1417	0
105	1870	0
257	353	0
1689	3314	3
5978	1143	3
116	6437	6
14	4004	7
107	2645	0
167	5162	2
1756	779	6
125	5912	7
14153	5672	5
2810	2995	6
1203	2348	4
556	699	4
2907	6302	5
286	4531	2
108	2294	6
2720	558	5
14	1510	8
910	675	2
18449	1594	3
2657	3705	5
4437	5151	5
242	205	3
10743	9246	3
14	2733	5
14	4096	8
12879	2795	5
10463	3624	1
176	2013	6
179	1876	3
17844	2996	2
7408	8237	4
259	5865	3
935	7081	2
19128	9689	6
14	9768	5
14	6853	5
154	575	0
502	983	2
120	1252	4
14	687	8
102	6669	9
1617	2235	1
144	5280	0
102	6569	3
948	8611	4
111	6943	3
19845	3447	2
9431	7714	5
103	3976	0
392	2515	1
10901	730	3
102	7465	7
234	4539	1
11864	1651	4
10968	6609	2
101	1667	6
775	1949	7
103	3407	0
111	2238	7
185	9350	0
296	4941	3
17452	5029	4
12970	3503	6
192	3519	5
2496	5326	0
18710	5579	4
17377	1549	1
165	5909	4
102	7598	5
104	1677	1
12433	1304	6
113	691	6
390	2942	0
106	1830	7
102	3393	7
2783	1969	1
1317	9483	0
725	3011	6
106	1967	3
2753	2794	1
6814	492	3
2482	8026	3
14	2989	7
14	4352	10
13944	3893	7
1001	831	9
268	7792	3
8828	4071	1
191	8764	3
3205	582	4
610	9070	1
13148	95	1
2229	3893	4
9860	4318	2
18642	8185	1
13007	7233	4
392	3155	7
845	8790	2
121	5406	2
14	1121	8
4886	5349	4
14	943	10
16233	4878	5
14	8737	5
2063	3296	3
14	9711	7
1083	1534	7
107	2325	0
14	2858	5
4752	4166	1
9982	1608	3
3873	9211	5
16827	7114	5
21	9297	7
14	7179	5
14	360	10
8570	1637	3
4371	6855	5
1229	1659	5
5512	6610	5
2844	9289	0
4185	4760	5
14	2311	9
4695	9910	5
12212	1503	7
118	7375	1
155	374	8
12941	1265	6
114	493	7
1283	7838	0
1072	1147	10
5091	4928	4
2	927	0
12341	5684	4
2823	9281	0
129	1070	5
252	1146	0
135	3974	5
14	1739	6
14	4233	12
876	4904	7
9541	1612	1
13333	7067	3
103	3272	0
242	7811	2
7525	1060	0
12	706	4
14	4586	6
13	6914	4
103	3599	0
115	9509	4
507	5921	5
259	6664	2
165	4571	4
119	2726	3
167	6220	1
4156	2694	1
134	9184	1
1118	4714	5
284	176	0
1185	3411	2
14	7751	6
101	335	3
209	1789	1
1426	1964	1
1588	8296	3
139	9372	1
383	4265	1
123	9202	2
163	2300	2
2489	9787	5
126	5744	2
1161	5787	2
110	9299	1
643	8156	3
101	6785	4
259	1802	2
125	5018	4
2237	3951	6
110	6910	3
102	8043	2
1990	3106	3
103	4554	0
14	3631	6
14	2529	4
120	4809	7
200	877	0
14	356	11
102	2122	2
324	2772	4
14304	6368	1
105	1737	0
13464	3407	3
188	4964	5
448	2207	0
112	7579	4
158	2583	5
1148	4174	2
108	3898	3
110	6040	2
102	1324	3
111	1946	3
5851	459	5
160	4210	4
14	841	7
102	5892	1
102	4298	3
1944	6832	0
11143	1812	2
102	4746	1
223	3810	3
14	1735	7
14	265	5
18756	3823	4
885	7263	2
4843	664	2
145	7756	2
11468	5410	4
215	6917	2
7638	6796	4
14	5359	5
130	1094	2
13668	8134	0
11101	7421	6
373	4186	0
168	2983	2
761	7230	5
194	5875	8
131	5478	0
112	9014	6
109	2271	9
206	8565	3
462	6870	4
1636	9939	0
112	9425	2
666	1328	6
15894	4258	4
15926	3300	4
115	8910	1
11176	6980	1
21	9594	4
17230	1831	3
14	1933	11
522	5905	4
219	6762	1
14	644	9
217	712	0
425	6924	0
14766	888	1
1316	9697	5
101	5385	3
16034	4589	1
130	7526	3
195	4115	0
1427	6681	2
3161	6681	4
5190	782	4
1301	6674	4
107	2686	1
421	259	0
10744	7605	6
1966	5789	5
372	696	0
620	137	3
10365	732	4
334	5659	3
985	301	2
118	557	3
7964	2543	0
121	3515	4
14	6117	11
2699	9081	1
19705	4707	1
101	8460	2
11262	9182	6
14	2668	8
16701	3138	6
105	1454	0
101	8872	8
3097	9697	1
18308	6475	6
14	9063	8
14	745	7
123	6840	4
14	6787	10
14	46	7
383	8197	2
105	1897	0
163	5202	3
12	8807	8
182	8299	3
19807	7766	1
177	3742	8
2266	8822	7
4516	9629	7
19195	9609	2
631	7225	2
13115	3979	1
3164	5628	3
810	1002	0
167	2319	2
14	5455	5
6478	6564	5
14	2092	10
116	3873	3
1206	4426	1
266	1906	2
14	9743	5
715	252	2
116	140	3
101	8206	7
111	246	4
101	6082	2
154	536	0
256	205	0
512	1733	2
679	8108	3
277	9329	3
3255	2684	1
144	5255	0
1149	6566	8
136	5050	0
104	2891	2
171	6564	0
126	4245	3
145	9994	5
402	5889	2
107	2674	0
14	4832	8
11205	3706	1
614	7609	5
110	9592	2
14	8518	5
102	1289	4
14	6757	7
122	3539	3
9146	3357	2
14	3396	7
120	7501	1
1155	2909	7
4435	1979	1
4859	3388	8
3509	9434	2
16712	5196	4
1105	9115	4
128	2800	2
318	8186	0
102	1152	2
158	2428	4
124	7454	1
409	6232	6
188	8205	3
162	6674	3
341	8362	4
13709	1078	2
12197	1533	5
16	1019	7
104	1706	1
289	9971	2
8778	5752	0
322	2771	3
535	7729	3
619	6241	5
14	5572	6
103	4015	0
12916	5217	2
1810	642	3
112	8858	7
21	988	4
296	1676	3
104	2754	4
2275	3243	3
21	9784	3
103	3432	0
180	7419	2
117	2972	3
126	8360	6
168	4659	2
112	3786	9
14	4831	10
227	3897	1
14	3451	5
14	2741	7
4342	8690	0
2805	9150	5
1	5822	5
352	9456	0
4573	6921	3
122	2594	3
11693	7419	0
119	1979	8
3099	187	8
233	6016	1
1333	1596	4
106	8467	6
14	4696	8
107	2762	0
338	9516	0
981	2361	3
341	7542	2
4392	2935	9
946	8973	6
119	4025	5
706	9637	5
106	5144	3
3585	1364	0
136	5195	0
8294	3296	1
5788	9222	3
1919	2609	7
14	8148	5
6124	2867	5
3103	4790	5
169	369	2
1462	1073	6
4525	9462	0
124	7590	1
104	5885	3
14138	3231	5
13122	2735	1
150	9694	0
13	9081	4
159	7809	2
1723	6433	4
11340	3283	5
19366	3156	3
102	8987	5
14	154	6
732	9303	5
15823	9286	0
444	2701	6
14	1300	6
2068	6318	7
5052	6072	4
118	6233	1
1286	2188	8
18147	5266	3
3875	6179	0
103	3863	0
103	3536	0
273	9821	3
3111	4579	2
14390	8748	0
246	8299	4
13135	4952	5
14	6832	9
14	8565	6
14	251	9
108	3563	7
115	5562	4
470	4925	4
153	3085	3
10840	5094	1
115	3251	3
164	4069	0
128	2052	1
659	1281	3
5032	2545	1
122	8136	2
20306	5728	0
213	9938	2
2290	5925	8
149	3507	3
3385	5013	2
153	3786	3
14206	5095	3
14	9138	6
14	572	9
104	9530	1
111	7590	8
16984	2368	7
16544	3367	5
983	3606	3
125	7338	3
14	6865	6
103	4306	0
7879	2100	0
172	9212	3
11171	2602	1
16542	6780	2
16224	4494	7
3644	5502	4
120	1264	7
141	4964	0
7174	3514	5
104	8819	1
377	9167	6
18624	5245	3
14	593	7
314	9331	1
110	417	2
1769	4843	5
108	9710	3
4092	6625	1
2139	3791	2
4778	4855	2
18002	6847	4
105	2001	0
14	150	7
163	1730	1
14	7669	8
529	1148	0
6102	4291	5
10535	6675	6
1994	9337	2
11163	3197	3
4246	4856	4
101	9981	2
13036	9156	6
1780	513	7
2838	9530	0
14	4350	7
1029	9004	1
18246	2019	4
4276	9221	3
3470	6639	6
113	8333	0
14	17	5
14	8607	10
104	1689	2
5088	7641	3
749	6962	1
2668	7691	0
1698	4266	4
4281	4024	1
8775	6978	2
216	7582	0
262	6944	3
14	8722	6
124	4908	3
110	9772	1
13612	4991	1
1431	2728	5
18223	3177	5
1171	9216	1
14046	8675	3
14432	8652	6
997	1703	5
14	7224	6
21	9314	4
235	7151	3
14987	508	3
115	1586	6
123	8589	2
14	3600	4
1594	1374	5
12799	7793	1
173	5939	0
4376	2420	5
872	1701	3
1011	7040	3
467	6388	3
104	6711	3
276	4667	3
12	5015	3
8517	3961	3
733	7063	2
103	4466	0
581	9653	3
12343	7838	6
1791	2640	8
12817	7526	8
114	1104	4
111	555	1
8563	7748	5
175	2055	4
112	6893	6
105	1649	0
108	7594	1
115	3802	7
122	6767	4
108	6307	3
101	2335	2
104	3672	5
2077	4513	1
14	8831	8
102	6995	6
218	4693	0
963	4310	8
1479	1369	0
14154	784	4
996	3847	6
113	8493	0
10470	4187	4
111	3651	4
17578	3543	6
166	1180	3
193	1417	5
7036	5421	5
2368	6773	6
3288	869	8
239	2463	6
3743	2090	7
204	8631	4
1173	5102	4
108	8170	3
370	7903	1
174	9000	0
131	5598	0
791	4931	1
3105	2161	1
101	7088	2
16473	4810	1
394	296	4
247	4495	5
1695	8555	2
108	4167	3
132	1232	3
402	5015	2
112	5888	4
973	2178	2
156	7074	1
106	1815	3
1775	4630	8
362	6852	0
14	7923	7
106	1488	3
9119	8116	3
14	1689	10
147	7515	6
6509	5832	5
15521	9844	6
135	159	4
2752	3903	5
4158	8186	1
1551	3578	4
107	2477	0
14	3164	7
178	7494	0
16489	1573	3
1184	8810	3
800	3311	7
14	6586	7
199	7035	0
117	410	4
341	2352	2
15982	9908	0
220	5557	3
101	1141	2
2607	7184	0
9133	1164	6
3241	8101	2
116	4923	3
102	7448	3
109	9220	4
15943	5216	1
148	6774	0
211	290	0
427	7330	0
7137	723	3
135	6751	7
111	4111	2
1680	5980	6
186	83	0
14	8372	9
2247	9711	1
14736	4400	1
14	5567	12
11959	3795	1
122	6755	5
329	4666	1
2900	1546	4
152	9153	2
2246	5127	9
138	652	6
2366	8758	3
1704	1849	6
103	3184	0
6046	2377	10
13948	9358	4
844	1995	1
252	1218	0
131	5586	1
299	6838	5
15245	4469	9
128	1230	1
249	4	2
17360	7615	3
625	4341	1
14	1204	6
13348	1056	1
113	5092	6
103	3767	0
534	9923	6
14	1808	12
15078	850	4
14	7496	6
527	256	0
559	7578	1
112	3506	2
110	7864	3
11988	1647	4
101	7744	6
14	8079	6
127	342	2
8478	1306	3
622	1539	5
138	5599	3
3054	8347	1
125	3090	3
234	7769	1
14	3495	4
18713	3121	6
111	7890	2
122	9851	2
553	3593	3
994	5633	5
13531	8761	4
14	4740	9
3169	7056	3
147	1549	8
2034	6475	7
435	524	1
859	3402	6
2181	7375	6
296	7142	3
106	997	2
3372	302	5
1227	2930	3
189	6240	0
19255	6716	8
14025	897	5
14	3360	6
348	4875	1
707	5351	3
19467	5188	3
155	7958	6
699	1840	8
130	5606	2
7507	2088	5
105	1478	0
3030	7538	3
9909	3340	4
105	1793	0
233	1594	4
1433	667	2
209	2772	2
194	2072	5
314	6793	1
14	70	7
428	6772	5
155	9970	4
152	7001	1
128	4628	2
14	4718	5
101	6848	2
286	5623	5
9	2838	9
1	5768	8
10846	3666	1
170	2117	1
101	3553	2
4893	5648	4
14	5415	5
113	8285	0
320	6389	1
668	6580	1
2	4022	3
12853	3480	5
1022	7788	3
102	552	4
1650	494	1
14	8067	7
481	3778	2
2226	1122	1
14	736	8
11315	2608	1
533	3474	6
20371	4419	1
18100	6621	6
114	1004	3
144	5359	0
3178	656	5
14	2661	7
14	3499	5
1543	6972	0
206	7954	4
135	808	4
108	5881	1
10740	7308	3
1512	9524	3
107	2586	0
14	4075	7
18907	1094	1
171	6604	0
8194	1199	6
14322	3534	8
6186	8773	4
1351	9128	2
14	8494	5
2422	911	0
14	1902	8
238	8489	3
5381	8792	3
12950	4415	6
108	3504	4
845	7604	2
274	7364	3
6108	7369	2
107	2269	0
450	6993	3
166	4047	3
19460	5751	7
101	6731	1
135	7718	5
14	5995	6
119	3111	3
14	1347	4
130	5610	3
835	2279	6
14269	6020	3
139	5779	3
1441	3701	4
14	74	6
112	4272	2
11386	6771	5
14	5548	6
149	3169	6
12253	1813	1
1	8940	6
123	1180	2
103	4039	0
14	1476	6
9388	5301	4
14	9290	9
110	506	1
7870	1868	0
3572	9069	4
11604	7206	3
304	5013	7
1175	3711	3
120	4292	2
14	9869	9
20400	8896	0
6087	8201	4
103	3328	0
7524	1059	0
